Name,Rating,Type,Price Level,Total_user_rating,Locality,Lat,Lng,Region
TITAN EYEWARE,4,shopping_mall,2,1,Pashan,18.5435075,73.7842581,R3
TURBO CAR CLEAN,2,car_wash,2,1,Pashan,18.5435075,73.7842581,R3
UClean Laundry,4.2,laundry,2,40,Pashan,18.5462998,73.7907545,R3
Urbounce,3.6,gym,2,85,Pashan,18.5504732,73.791296,R3
Usha Super Shopee,3.6,supermarket,2,17,Pashan,18.5435316,73.7842664,R3
Uttam Super Store,4.1,supermarket,2,237,Pashan,18.5488564,73.7910788,R3
Vaibhav Car Cleaners,4.3,car_wash,2,4,Pashan,18.539511,73.793697,R3
Vaibhav Super Shopee,2,shopping_mall,2,1,Pashan,18.5445907,73.7801498,R3
Vaishnavi Jewellers,4,jewelry_store,2,1,Pashan,18.5383336,73.7946152,R3
VHBC,4.3,spa,2,9,Pashan,18.5424259,73.7908453,R3
VICTORIA PLY & HARDWARE,0,hardware_store,2,0,Pashan,18.5393191,73.7763437,R3
Vijay Laundry,0,laundry,2,0,Pashan,18.538592,73.79491,R3
Vimal Provision Store,3.8,supermarket,2,16,Pashan,18.5421719,73.796255,R3
Vrushali Beauty Parlor & Spa,3.1,spa,2,10,Pashan,18.5426777,73.7851704,R3
Vrushali's Beauty Salon & Spa,4.2,spa,2,5,Pashan,18.541993,73.781615,R3
Wavale Car&Bike Wash,3.7,car_wash,2,3,Pashan,18.5402762,73.7943935,R3
Wishy Wash Laundry Service,4.3,laundry,2,9,Pashan,18.5404612,73.7888829,R3
Yash Jewellers,0,jewelry_store,2,0,Pashan,18.538754,73.795661,R3
Yogesh Footware,0,shoe_store,2,0,Pashan,18.538517,73.795339,R3
ZOMBADE shop,0,shopping_mall,2,0,Pashan,18.5439488,73.7818099,R3
Sahyadri Motors PVT. LTD,3.2,car_repair,2,5,Pashan,18.550523,73.79345,R3
Mein Wasche,0,laundry,2,0,Pashan,18.5454058,73.7777808,R3
Experiencia Travel,4.7,travel_agency,2,6,Pashan ,18.5462,73.778773,R3
Delicate Washers & Dry Cleaners,0,laundry,2,0,Pashan,18.5400817,73.7937845,R3
Ashish jewellers,0,jewelry_store,2,0,Pashan,18.5415099,73.7924769,R3
Shree Sai Dry Cleaners,0,laundry,2,0,Pimple Gurav,18.5843317,73.8158242,R7
R.N Auto Trader Pune,0,night_club,2,0,Pimple-Chinchwad,18.5791808,73.786092,R7
Randive kennels,5,pet_store,2,1,Pimple-Chinchwad,18.5750453,73.7925334,R7
Siddhi Motors - Hero MotoCorp,3.5,car_repair,2,265,Pimpri Cinchwad,18.5756336,73.8180919,R7
Aara Energy Innovation,0,shopping_mall,2,0,Pimpri Colony,18.5168402,73.8348898,R7
"""Da"" Vista Voyage",5,travel_agency,2,1,Pimpri-Chinchwad,18.581633,73.783785,R7
249deals,3.7,shopping_mall,2,6,Pimpri-Chinchwad,18.467899,73.829303,R7
AB's Fitness Club,4.1,gym,2,221,Pimpri-Chinchwad,18.5813776,73.8186732,R7
Amrita Stationery,5,laundry,2,2,Pimpri-Chinchwad,18.5723552,73.8207469,R7
Aquarium Mall,4.2,pet_store,2,358,Pimpri-Chinchwad,18.5786089,73.7861246,R7
Aurbachao,3.7,supermarket,2,3,Pimpri-Chinchwad,18.591173,73.783607,R7
Autobots Detailing and Custom,4.8,car_wash,2,4,Pimpri-Chinchwad,18.5850129,73.7872808,R7
Autogenii,4.6,car_wash,2,38,Pimpri-Chinchwad,18.5764919,73.7876269,R7
Bajaj two wheeler service center,3.1,car_repair,2,79,Pimpri-Chinchwad,18.5831641,73.8114393,R7
Bhagyashree Enterprises,0,university,2,0,Pimpri-Chinchwad,18.5700464,73.7949729,R7
Bikerzone,3.7,car_repair,2,156,Pimpri-Chinchwad,18.584902,73.782106,R7
Copy Link,4.5,book_store,2,2,Pimpri-Chinchwad,18.5812069,73.8103156,R7
D.S.A. Auto Spares & Car Accessories,3.9,car_wash,2,15,Pimpri-Chinchwad,18.5698907,73.8174047,R7
Final Year Engineering Projects In Pune,4.4,university,2,20,Pimpri-Chinchwad,18.568056,73.794632,R7
"Funrobics - , Aerobics & Yoga",4.7,gym,2,15,Pimpri-Chinchwad,18.5884102,73.8002885,R7
Glamour Touch,3,spa,2,2,Pimpri-Chinchwad,18.5880792,73.7798013,R7
Herbalife pune,2,gym,2,0,Pimpri-Chinchwad,18.5362084,73.8939748,R7
JASMINE FAMILY SPA,3.9,spa,2,32,Pimpri-Chinchwad,18.5814112,73.8167549,R7
Kadambari's Yoga & Wellness Center,4.7,gym,2,3,Pimpri-Chinchwad,18.587644,73.78387,R7
Maaisa group,0,shopping_mall,2,0,Pimpri-Chinchwad,18.5703105,73.781304,R7
Man2help,3.9,shopping_mall,2,10,Pimpri-Chinchwad,18.5816077,73.7836888,R7
Metro Ply Hardware,4.6,hardware_store,2,8,Pimpri-Chinchwad,18.5842086,73.7824848,R7
ok,0,electronics_store,2,0,Pimpri-Chinchwad,18.5693077,73.7944614,R7
Om Sai Raddhi Depo,5,book_store,2,1,Pimpri-Chinchwad,18.587557,73.783619,R7
OYO 35686 Hotel Castle,1.4,lodging,2,5,Pimpri-Chinchwad,18.5883094,73.7818147,R7
S.N. Motors,5,car_repair,2,1,Pimpri-Chinchwad,18.5712583,73.8198506,R7
Sachin Aquarium & Pets Shop,5,pet_store,2,3,Pimpri-Chinchwad,18.5872384,73.7805494,R7
Shivneri Open Theatre,3.9,movie_theater,2,24,Pimpri-Chinchwad,18.5815829,73.8008536,R7
Shree Jagdamba Washing And Greasing Center,5,car_wash,2,1,Pimpri-Chinchwad,18.5770326,73.7879747,R7
Sri Ganesh Seat Cover,4.8,car_repair,2,4,Pimpri-Chinchwad,18.5774579,73.812854,R7
The car spa,5,car_wash,2,10,Pimpri-Chinchwad,18.5672315,73.7905704,R7
UNITED CAR CARE AUTOMOBILE SERVICES,4.6,car_wash,2,26,Pimpri-Chinchwad,18.5842816,73.7826949,R7
Victorious Sports & Sportswear,3.6,shoe_store,2,165,Pimpri-Chinchwad,18.5848347,73.7818039,R7
Vineet Traders,0,hardware_store,2,0,Pimpri-Chinchwad,18.5784748,73.812249,R7
Winning Streak Gym,4.8,gym,2,6,Pimpri-Chinchwad,18.5853245,73.7844559,R7
"Bharat Petroleum Petrol Pump , SHITOLE PETROLEUMS",3.7,gas_station,2,857,Pimpri-Chinchwad,18.5787802,73.8150962,R7
Metalart Exclusive,5,furniture_store,2,1,Pisoli,18.451774,73.898313,R4
Prasad Tours And Travels,0,travel_agency,2,0,Viman Nagar,18.5675328,73.9173783,R2
White Sands Holidays,0,travel_agency,2,0,Deccan Gymkhana,18.5149903,73.828106,R1
Pavers England (Pune Airport),1,shoe_store,2,1,Pune Airport,18.579343,73.9067281,R2
Shoppers Stop,4.1,clothing_store,2,1712,Pune Cantonment,18.5013008,73.8720558,R6
Diamond Book Depot,3.3,book_store,2,6,Narayan Peth,18.514982,73.854104,R6
Rahul Drycleaners,0,laundry,2,0,Rajiv Nagar,18.5205081,73.8567695,R6
Gokul Hardware & Electric,5,hardware_store,2,3,Ramvadi,18.5576849,73.909006,R2
SCC,2,gym,2,0,Ramwadi,18.57771,73.902244,R2
"Bridgestone Select - Darshan Tyres, Ramwadi",4,car_repair,2,86,Ramwadi,18.5578341,73.9103554,R2
Car Care Services,5,car_wash,2,2,Ramwadi,18.5575231,73.9097696,R2
"Godrej Interio-Furniture Store & Modular Kitchen Gallery, Ramwadi, Pune",4,furniture_store,2,174,Ramwadi,18.5577647,73.9105881,R2
Gokul Hardware & Electronic,2.3,hardware_store,2,3,Ramwadi,18.557476,73.909235,R2
GoMechanic - Car Service Center,0,car_wash,2,0,Ramwadi,18.5542416,73.9052682,R2
Shree Bhawani Furniture & Varieties,0,furniture_store,2,0,Ramwadi,18.5536945,73.9012158,R2
Tyre Trax,4.1,car_wash,2,248,Ramwadi,18.5579275,73.9105561,R2
TESTO FURNITURE,0,furniture_store,2,0,Raviwar Peth,18.557722,73.763966,R6
raj enterprises paper,0,movie_theater,2,0,Raviwar Peth,18.5130524,73.8604365,R6
Royal Paints And Hardware,4.4,hardware_store,2,16,Raviwar Peth,18.513163,73.859421,R6
Chocolate Kids,3.9,clothing_store,2,74,Sadashiv Peth,18.5141358,73.8524795,R6
4Mulletion Unisex Salon,4.8,spa,2,249,Sadashiv Peth,18.5050405,73.8399506,R6
Adeetya's Kitchen - Best Modular Kitchen Pune | Kitchen Trolley Design| Cabinets Wardrobes,4.6,furniture_store,2,55,Sadashiv Peth,18.5055336,73.8522856,R6
Aditya Equipments,0,furniture_store,2,0,Sadashiv Peth,18.5119349,73.8441357,R6
Alka Talkies,3.5,movie_theater,2,5126,Sadashiv Peth,18.512238,73.8433623,R6
Ankita Sales,4.5,electronics_store,2,59,Sadashiv Peth,18.5129521,73.84464,R6
Ashtekar Brothers,3.8,jewelry_store,2,19,Sadashiv Peth,18.5141,73.850787,R6
Atharva Travels,0,travel_agency,2,0,Sadashiv Peth,18.5085761,73.8448239,R6
Avni Studio,4.7,jewelry_store,2,9,Sadashiv Peth,18.5101913,73.8507512,R6
Bharat Petrol Depot,0,gas_station,2,0,Sadashiv Peth,18.5050052,73.8450023,R6
Bharat petrol pump Karve,0,gas_station,2,0,Sadashiv Peth,18.5078085,73.8438773,R6
Bharati Vidyapeeth Deemed University,4,university,2,760,Sadashiv Peth,18.5118048,73.8431451,R6
BLANCA,0,clothing_store,2,0,Sadashiv Peth,18.5100883,73.8523704,R6
BLUE HEAVEN AQUARIUM,4,aquarium,2,15,Sadashiv Peth,18.5083218,73.8465649,R6
Blue heaven aquarium,4.2,aquarium,2,54,Sadashiv Peth,18.513548,73.848434,R6
Cafe Coffee Day,3.7,cafe,2,845,Sadashiv Peth,18.5065997,73.8507054,R6
Carselona Daily - Car Cleaning Service Bangalore,5,car_wash,2,2,Sadashiv Peth,18.512534,73.8479713,R6
Chandrakala Prakashan,4.5,book_store,2,2,Sadashiv Peth,18.5048502,73.8471475,R6
Daily Car Washing Services Pune,3.5,car_wash,2,12,Sadashiv Peth,18.511376,73.846014,R6
Debayan paul,4,gas_station,2,1,Sadashiv Peth,18.5117127,73.8454442,R6
doyen infosolutions pvt ltd,0,shopping_mall,2,0,Sadashiv Peth,18.5086821,73.8490985,R6
Dr Vinod Yoga Clinic,5,gym,2,9,Sadashiv Peth,18.505178,73.849979,R6
Fashion Shoes,4,shoe_store,2,7,Sadashiv Peth,18.5118916,73.8537628,R6
Felix Incorporation,2,gym,2,0,Sadashiv Peth,18.509045,73.843234,R6
Fish O Fish Aquarium,3.8,pet_store,2,91,Sadashiv Peth,18.5097504,73.8442457,R6
Geeta Dharma Mandal,4.5,book_store,2,93,Sadashiv Peth,18.5116443,73.8495098,R6
GetSetGo Holidays,4.4,travel_agency,2,82,Sadashiv Peth,18.5037701,73.8504812,R6
Goodwill Hosiery,5,clothing_store,2,1,Sadashiv Peth,18.512452,73.844067,R6
Hotel Pinakin,4.3,lodging,2,7,Sadashiv Peth,18.5111027,73.8525363,R6
Institute Of Beauty Health & Ayurveda,4.9,spa,2,35,Sadashiv Peth,18.5135451,73.8525431,R6
Jagruti Book Centre,4.5,book_store,2,4,Sadashiv Peth,18.5080479,73.8502767,R6
Janhavi`s Jewellers,0,jewelry_store,2,0,Sadashiv Peth,18.5085761,73.8448239,R6
Janhavi's Jewellery,3.4,jewelry_store,2,16,Sadashiv Peth,18.514071,73.849503,R6
Jeevandeep Prakashan,2.5,book_store,2,2,Sadashiv Peth,18.5106215,73.8525331,R6
Kelkar Fragrances,4.1,shopping_mall,2,16,Sadashiv Peth,18.5099911,73.8523168,R6
Kelkar's Gymnasium And Fitness Centre,3.2,gym,2,19,Sadashiv Peth,18.5084873,73.8509573,R6
Koblenz Utturkar Fittings Private Limited,0,hardware_store,2,0,Sadashiv Peth,18.5086188,73.8448473,R6
Kulkarni Petrol Pump,4,gas_station,2,1441,Sadashiv Peth,18.5130813,73.8447593,R6
Leading Technology Partners,0,hardware_store,2,0,Sadashiv Peth,18.5106215,73.8525331,R6
Little Hearts,5,shopping_mall,2,1,Sadashiv Peth,18.523958,73.8534612,R6
Lokvangmay,4,book_store,2,5,Sadashiv Peth,18.513683,73.848415,R6
Lootmart,4.6,shopping_mall,2,5,Sadashiv Peth,18.5092217,73.8498123,R6
M/s. Sanjay Vasant Dedgaonkar Jewellers,3,jewelry_store,2,1,Sadashiv Peth,18.5135053,73.8500422,R6
Manali Prakashan,3.8,book_store,2,4,Sadashiv Peth,18.5124096,73.8510787,R6
Mangla Theatre Pune,3.8,movie_theater,2,14,Sadashiv Peth,18.5082585,73.8493151,R6
Meelan Traders,0,furniture_store,2,0,Sadashiv Peth,18.5128921,73.8449851,R6
Nagarkar Jewels and Gems Pvt. Ltd. (Nagarkar Saraf),3,jewelry_store,2,4,Sadashiv Peth,18.5103831,73.848981,R6
Navlaee Silk And Paithani,4.5,clothing_store,2,21,Sadashiv Peth,18.5131512,73.8486575,R6
Nayandeep Hallmarking Centre,4,jewelry_store,2,3,Sadashiv Peth,18.513121,73.850074,R6
Neelayam Theatre,3.5,movie_theater,2,5097,Sadashiv Peth,18.5028256,73.8504118,R6
NewComp,0,hardware_store,2,0,Sadashiv Peth,18.5086189,73.8448484,R6
NICE & NAUGHTY,4,night_club,2,2,Sadashiv Peth,18.513536,73.851013,R6
Parag Kitchenettes,0,furniture_store,2,0,Sadashiv Peth,18.5069637,73.8445512,R6
Parvati Niketan Girls Hostel,3.4,lodging,2,108,Sadashiv Peth,18.5102543,73.8453553,R6
Patil & Co,5,supermarket,2,1,Sadashiv Peth,18.5099614,73.8467702,R6
Prakash,0,supermarket,2,0,Sadashiv Peth,18.5048077,73.8416087,R6
Premier Supply Co,3.5,gas_station,2,19,Sadashiv Peth,18.5130553,73.8447228,R6
Purva Plaza,3.9,shopping_mall,2,60,Sadashiv Peth,18.5122706,73.8455516,R6
Raj silver,0,jewelry_store,2,0,Sadashiv Peth,18.514107,73.850682,R6
Rnis College Of Insurance,4,university,2,1,Sadashiv Peth,18.5085761,73.8448239,R6
SAMRUDDHI JEWELLERS,4.6,jewelry_store,2,24,Sadashiv Peth,18.5141121,73.8499391,R6
Sandis Tours & Travels HO,3.8,travel_agency,2,57,Sadashiv Peth,18.511862,73.845032,R6
Shakti Sports,4,shoe_store,2,3266,Sadashiv Peth,18.5087396,73.8485654,R6
Shree Laxmi,3,shopping_mall,2,3,Sadashiv Peth,18.5112076,73.8532371,R6
Shree Ram Jewelry,0,jewelry_store,2,0,Sadashiv Peth,18.5134454,73.8493615,R6
Shriram Book Agency,3.3,book_store,2,4,Sadashiv Peth,18.5127068,73.8493123,R6
Siddharth Shoes,3,shoe_store,2,2,Sadashiv Peth,18.5105181,73.842986,R6
Sir Parashurambhau College,4.2,university,2,1000,Sadashiv Peth,18.5074212,73.8496829,R6
Sneha Brooch,4,jewelry_store,2,43,Sadashiv Peth,18.513124,73.852546,R6
Sugava Prakashan,4.5,book_store,2,24,Sadashiv Peth,18.5132005,73.8486707,R6
Switch Design & Branding,3.1,electronics_store,2,8,Sadashiv Peth,18.507833,73.841482,R6
Tanishq Jewellery - Laxmi Road,4.2,jewelry_store,2,1072,Sadashiv Peth,18.5138485,73.8501005,R6
The Looks,3.9,beauty_salon,2,73,Sadashiv Peth,18.5070858,73.8516064,R6
Travel agent in Pune Guruprerana Tours & Travels,4,travel_agency,2,5,Sadashiv Peth,18.5087564,73.846216,R6
Vatturkar Saraf,3.5,jewelry_store,2,2,Sadashiv Peth,18.513992,73.85062,R6
Vision Book Store,4.5,book_store,2,2,Sadashiv Peth,18.5118872,73.8465493,R6
Waikar saraf,0,jewelry_store,2,0,Sadashiv Peth,18.511113,73.8521301,R6
Web Duniya,5,electronics_store,2,1,Sadashiv Peth,18.5101434,73.8431454,R6
Hind Creations,3.9,shopping_mall,2,57,Sadashive peth,18.513487,73.8502335,R6
National Vocation Service Centre,3.8,university,2,4,Sainikiwadi,18.552628,73.9149761,R2
Ocean world aquarium and pet shop,0,pet_store,2,0,Samarth Nagar,18.5796814,73.812318,R7
Kimberly Clark Lever P Limited,3,clothing_store,2,2,Sanewadi,18.5549686,73.805927,R3
Trends Footwear,3.5,shoe_store,2,736,Sanewadi,18.5543108,73.8084153,R3
Trends Footwear,3.5,shoe_store,2,736,Sanewadi,18.5543108,73.8084153,R3
OYO 691 Hotel Srimaan,3.8,lodging,2,449,Sangamvadi,18.5396594,73.8832864,R5
Aadyam Yoga,4,gym,2,5,Sangamvadi,18.48357,73.808105,R5
Aarna Jewels,5,jewelry_store,2,1,Sangamvadi,18.535138,73.880354,R5
Anjuman Islam Peer Mohamed High School,4.4,university,2,50,Sangamvadi,18.5360382,73.8809783,R5
Anjuman-I-Islam Polytechnic for Girls: MS CIT Centre,4.8,university,2,11,Sangamvadi,18.5359635,73.8808146,R5
BEG Kirkee Army Cinema Hall,4.2,movie_theater,2,273,Sangamvadi,18.5464441,73.8682179,R5
CADD Centre,4,university,2,33,Sangamvadi,18.5349553,73.8802457,R5
Cannaught Place,0,shopping_mall,2,0,Sangamvadi,18.5350571,73.8804057,R5
Capital O 15501 Hotel Regency,4,lodging,2,306,Sangamvadi,18.5352072,73.8757867,R5
Ciemme,3,jewelry_store,2,4,Sangamvadi,18.5350819,73.8804635,R5
Club Mahindra Holidays & Resorts India Limited,3.9,lodging,2,18,Sangamvadi,18.5388457,73.8752041,R5
Conrad Pune,4.6,spa,2,12032,Sangamvadi,18.5350994,73.8830525,R5
Cusrow Wadia Institute Of Technology,4.4,university,2,147,Sangamvadi,18.5339751,73.879731,R5
Damas Stationery,0,book_store,2,0,Sangamvadi,18.5341156,73.8785721,R5
FrameCADD Centre,4.7,university,2,40,Sangamvadi,18.53506,73.880235,R5
Frankfinn Institute Of Air Hostess Training Pune,3.7,university,2,182,Sangamvadi,18.535034,73.880363,R5
Gera Plaza,4.1,shopping_mall,2,55,Sangamvadi,18.5388727,73.876668,R5
Hotel Le Royce,4,lodging,2,182,Sangamvadi,18.5372622,73.8809914,R5
Kaarma Lounge,3.7,night_club,2,7,Sangamvadi,18.5393936,73.8751634,R5
Kapila Business Hotel,3.9,lodging,2,1719,Sangamvadi,18.5347222,73.8761111,R5
Metro House,4.3,travel_agency,2,40,Sangamvadi,18.5351402,73.8818028,R5
Mohanish Auto Centre,3.6,gas_station,2,57,Sangamvadi,18.5346431,73.87928,R5
MOHANISH AUTO CENTRE,3.8,gas_station,2,262,Sangamvadi,18.5346738,73.8793435,R5
Nowrosjee Wadia College,4.2,university,2,458,Sangamvadi,18.5330164,73.8798336,R5
Poise Kitchens,4.7,furniture_store,2,23,Sangamvadi,18.541215,73.884827,R5
Raga Creations,4,jewelry_store,2,1,Sangamvadi,18.5354336,73.8804173,R5
Rathod Jewellers,4.2,jewelry_store,2,78,Sangamvadi,18.5354258,73.8798292,R5
Satguru Sparkles,4.3,jewelry_store,2,40,Sangamvadi,18.5354794,73.8804495,R5
SCC Sky Cinema - Rooftop Cinema,0,movie_theater,2,0,Sangamvadi,18.5372038,73.8810593,R5
Sun-n-Sand,4.1,lodging,2,519,Sangamvadi,18.5383529,73.8815536,R5
Sunstone Business School,0,university,2,0,Sangamvadi,18.5354055,73.882027,R5
Sunstone Business School,1,university,2,1,Sangamvadi,18.5350223,73.8809129,R5
Suyog Platinum Tower - indusind bank zonal office,3.9,shopping_mall,2,608,Sangamvadi,18.5355353,73.8842388,R5
Tara Jewels Ltd,5,jewelry_store,2,1,Sangamvadi,18.5390676,73.8826892,R5
Thinkthin,4,gym,2,3,Sangamvadi,18.5374931,73.8819142,R5
"Time Square, Bund Garden Road",4.4,shopping_mall,2,8,Sangamvadi,18.5399288,73.8833686,R5
V S Marathe Jewellers Pvt Ltd,0,jewelry_store,2,0,Sangamvadi,18.5375189,73.8818818,R5
Satnam Travels,3.1,travel_agency,2,52,Sangamwadi,18.5622571,73.9217918,R5
AIS Windshield Experts - Satara Road - Pune,4.2,car_repair,2,42,Satara Road,18.486081,73.857965,R4
Ananya,0,clothing_store,2,0,Satara Road,18.4695969,73.8583358,R4
Fish World,4.7,pet_store,2,6,Senadutta Peth,18.5053261,73.8419949,R6
NIKE,4.3,shoe_store,2,24,Senapati Bapat Road,18.5340437,73.8296887,R1
Shivam Auto Mobile,4.4,car_repair,2,7,Senapati Bapat Road,18.5292126,73.8296612,R1
Varada Books,4.2,book_store,2,39,Senapati Bapat Road,18.5288671,73.8301608,R1
Aditi Enterprises,4.1,electronics_store,2,76,Shaniwar Peth,18.519449,73.8520913,R6
Bhartiya Vichar Sadhana,4.7,book_store,2,15,Shaniwar Peth,18.5190053,73.8513032,R6
Bhau Chingushet Shivkar Jewellers,5,jewelry_store,2,1,Shaniwar Peth,18.5200474,73.8514859,R6
City Pride Mangala Cinema,4.5,movie_theater,2,15,Shaniwar Peth,18.505084,73.8588433,R6
Clothespa,2.8,laundry,2,8,Shaniwar Peth,18.516566,73.850864,R6
D D Jewellers,0,jewelry_store,2,0,Shaniwar Peth,18.5144247,73.8517583,R6
deccanmessure,1,spa,2,1,Shaniwar Peth,18.5200474,73.8514859,R6
Diamond Publications,4.7,book_store,2,15,Shaniwar Peth,18.517347,73.847388,R6
Form World,0,hardware_store,2,0,Shaniwar Peth,18.5171054,73.847398,R6
Goel Agencies,0,shoe_store,2,0,Shaniwar Peth,18.517776,73.853829,R6
Paresh Agencies,4.5,book_store,2,23,Shaniwar Peth,18.5168561,73.85413,R6
More Supermarket,3.9,supermarket,2,988,Shastri Nagar,18.5025179,73.8027262,R2
Omkar Market,0,supermarket,2,0,Shastri Nagar,18.5551727,73.8992349,R2
Bharat Petroleum,3.8,gas_station,2,57,Shivaji Nagar,18.5266264,73.850851,R1
Book Ganga International Book Service,3.9,book_store,2,313,Shivaji Nagar,18.5147911,73.8421375,R1
Cafe nine,4.5,cafe,2,2,Shivaji Nagar,18.528984,73.829911,R1
Deepak Sweets Mart,5,shopping_mall,2,5,Shivaji Nagar,18.5336254,73.852037,R1
Galaxy International Tours & Travels,0,travel_agency,2,0,Shivaji Nagar,18.52994,73.8367997,R1
Nayaab Boutique Pune | Designer clothing store for women,4.4,shopping_mall,2,15,Shivaji Nagar,18.52517,73.842807,R1
"Neelkamal Enterprises(Hardware, Electricals and Paints)",3.8,hardware_store,2,6,Shivaji Nagar,18.535193,73.848848,R1
RichFeel Trichology Center,4.6,beauty_salon,2,189,Shivaji Nagar,18.5186844,73.8324154,R1
Union Batteries Private Limited,4.5,car_repair,2,2,Shivaji Nagar,18.5344051,73.8356686,R1
Pragnya College,4.7,university,2,14,Shivajinagar,18.527524,73.84286,R1
Shiv Hospitality,3.3,lodging,2,8,Shivajinagar,18.5293152,73.840324,R1
Somnath Auto Service,4.2,car_wash,2,5,Shivajinagar,18.5258844,73.855384,R1
Active People Gym ShivajiNagar,3,gym,2,7,Shivajinagar,18.5252754,73.8477395,R1
Adv.Bharat More Office,0,movie_theater,2,0,Shivajinagar,18.524628,73.8558065,R1
Aesthetics MediSpa - Cosmetic Surgery Clinic Pune,4.3,spa,2,69,Shivajinagar,18.529579,73.8418701,R1
"Akshar Manav Adda, Pune",5,night_club,2,1,Shivajinagar,18.5258038,73.8495027,R1
Amey Enterprises,0,book_store,2,0,Shivajinagar,18.534122,73.8320276,R1
Aquatint Detailing FC Road,5,car_wash,2,10,Shivajinagar,18.529052,73.84363,R1
ATMOS AV ACOUSTICS,4,movie_theater,2,1,Shivajinagar,18.5244823,73.8471891,R1
AVS Enterprises,4.3,car_wash,2,6,Shivajinagar,18.5254215,73.8543573,R1
Balaji C.D.Shop,0,movie_theater,2,0,Shivajinagar,18.5332547,73.8463172,R1
Balgandharv Drama Theatre,4.4,movie_theater,2,7,Shivajinagar,18.5233666,73.8499211,R1
Bata Footwear,3.7,shoe_store,2,1078,Shivajinagar,18.5170223,73.8434927,R1
Bharat Industries,2,hardware_store,2,2,Shivajinagar,18.5183819,73.8403901,R1
"Bharat Petroleum, Petrol Pump -Famous Auto Centre",4,gas_station,2,320,Shivajinagar,18.5263201,73.8417114,R1
"Bharat Petroleum, Petrol Pump -Sholapur Motor Stores",3.6,gas_station,2,51,Shivajinagar,18.5252451,73.8535428,R1
Bharatiya Pustak Kendra,0,book_store,2,0,Shivajinagar,18.5363394,73.8338082,R1
BP Petrol Pump,3.8,gas_station,2,457,Shivajinagar,18.532693,73.842534,R1
Caf̩ Coffee Day,3.9,cafe,2,579,Shivajinagar,18.537082,73.830401,R1
Cafe Nine,3.9,cafe,2,152,Shivajinagar,18.5244737,73.8287705,R1
Cafe Nine,3.9,cafe,2,152,Shivajinagar,18.5244737,73.8287705,R1
Cafenineindia,4.3,cafe,2,10,Shivajinagar,18.5327176,73.8338626,R1
Canon India Private Limited,3,electronics_store,2,3,Shivajinagar,18.5301929,73.8287674,R1
CarKeepers - Car Interior Cleaning,4.8,car_wash,2,95,Shivajinagar,18.526737,73.8438608,R1
Centurion Hotel,3.9,lodging,2,1970,Shivajinagar,18.5309251,73.8501051,R1
Chattushringi Petrol Pump,0,gas_station,2,0,Shivajinagar,18.5366698,73.8304414,R1
Chaturshringi Service Station HP Petrol Pump,3.8,gas_station,2,522,Shivajinagar,18.536718,73.830402,R1
City Pride Mangala Multiplex,3.8,movie_theater,2,13586,Shivajinagar,18.5243982,73.8543919,R1
CNC Ballscrew And Bearing Company,4.5,hardware_store,2,2,Shivajinagar,18.5262976,73.842579,R1
Coffee Center,3.7,cafe,2,7,Shivajinagar,18.536494,73.834015,R1
Collection O 30016 Citiotel Shivajinagar,3.9,lodging,2,929,Shivajinagar,18.5268306,73.8512467,R1
Collection O 74380 Hotel Span Executive,3.8,lodging,2,993,Shivajinagar,18.5270501,73.8482704,R1
Define Aesthetics - SB Road,4.4,beauty_salon,2,116,Shivajinagar,18.5318913,73.830379,R1
De-Luxe,1.4,laundry,2,9,Shivajinagar,18.5296923,73.8349464,R1
Devi Industries,0,hardware_store,2,0,Shivajinagar,18.525883,73.841274,R1
Diamond Foot Wear,4,shoe_store,2,1,Shivajinagar,18.536002,73.848668,R1
"Divine diets by Dietitian Namrata Pandya, Pune",4.5,gym,2,6,Shivajinagar,18.5343468,73.8332697,R1
Dr. Anita's acupressure and acupuncture clinic,4.2,gym,2,15,Shivajinagar,18.5346599,73.8315716,R1
Drinx Stock Market,3.3,night_club,2,24,Shivajinagar,18.5189682,73.8453052,R1
Dvd Express,0,electronics_store,2,0,Shivajinagar,18.5240269,73.8392726,R1
Eco bubbles,0,car_wash,2,0,Shivajinagar,18.5304688,73.8299146,R1
English Language Teaching Institute of Symbiosis Girls Hostel,4.3,lodging,2,56,Shivajinagar,18.5339264,73.8336346,R1
FabHotel Gandharva - 100% Safe Place to Stay,3.6,lodging,2,761,Shivajinagar,18.5229437,73.8490312,R1
FabHotel Lakme Executive,3.5,lodging,2,708,Shivajinagar,18.524341,73.8420153,R1
Gajraj Laundary,0,laundry,2,0,Shivajinagar,18.54156,73.829006,R1
German Bakery Wunderbar,4.2,cafe,3,7371,Shivajinagar,18.5199451,73.8306427,R1
GT Fitness Club,4.2,gym,2,343,Shivajinagar,18.5266988,73.8435005,R1
Gympac,5,gym,2,1,Shivajinagar,18.5309922,73.8296842,R1
Hafele Design Centre Pune,4.4,furniture_store,2,96,Shivajinagar,18.5356883,73.829868,R1
HER N SHE,3,shopping_mall,2,2,Shivajinagar,18.5191916,73.8414992,R1
High On Palate,3.7,night_club,2,89,Shivajinagar,18.5216276,73.8411786,R1
Hotel Bhooshan,3.8,lodging,2,573,Shivajinagar,18.5256782,73.8488144,R1
Hotel Central Park Pune,3.9,lodging,2,410,Shivajinagar,18.5195507,73.8443856,R1
Hotel Poonam,3.8,lodging,2,233,Shivajinagar,18.5163884,73.8433307,R1
